model_display_name,provider,subject,year,session,exercise,item_key,n_responses,item_accuracy,response_sd,response_min,response_max,dimension_T1,dimension_T2,dimension_T3,dimension_T4,dimension_T5,dimension_T6,dimension_T7,dimension_T8,matched_overall,matched_analysis_3,matched_physics_2
GPT-5.6 Sol,openai,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,98.94736842,,98.94736842,98.94736842,100.0,93.33333333,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,67.36842105,,67.36842105,67.36842105,100.0,63.33333333,50.0,50.0,85.0,62.5,50.0,,True,False,True
OpenAI o3,openai,physics_2,2026,secondoapp,2,physics_2|2026|secondoapp|E2,1,94.47368421,,94.47368421,94.47368421,93.75,90.0,100.0,100.0,85.0,87.5,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,97.10526316,,97.10526316,97.10526316,100.0,100.0,93.75,93.33333333,100.0,100.0,92.85714286,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,54.47368421,,54.47368421,54.47368421,50.0,46.66666667,43.75,73.33333333,60.0,50.0,71.42857143,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,68.94736842,,68.94736842,68.94736842,75.0,70.0,56.25,73.33333333,92.5,50.0,64.28571429,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,63.94736842,,63.94736842,63.94736842,68.75,66.66666667,50.0,73.33333333,70.0,50.0,71.42857143,,True,False,True
Grok 4.3,xai,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,69.47368421,,69.47368421,69.47368421,75.0,71.66666667,68.75,66.66666667,70.0,62.5,64.28571429,,True,False,True
Grok 4.5,xai,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,67.10526316,,67.10526316,67.10526316,68.75,66.66666667,62.5,73.33333333,70.0,56.25,71.42857143,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,54.47368421,,54.47368421,54.47368421,68.75,60.0,50.0,46.66666667,45.0,56.25,42.85714286,,True,False,True
OpenAI o3,openai,physics_2,2026,secondoapp,3,physics_2|2026|secondoapp|E3,1,99.21052632,,99.21052632,99.21052632,100.0,100.0,100.0,100.0,92.5,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,100.0,100.0,95.0,93.75,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,96.57894737,,96.57894737,96.57894737,95.0,100.0,100.0,85.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2026,terzoapp,1,physics_2|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,70.0,,70.0,70.0,80.0,80.0,70.0,53.33333333,75.0,43.75,78.57142857,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,82.89473684,,82.89473684,82.89473684,92.5,91.66666667,80.0,70.0,85.0,62.5,92.85714286,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,99.73684211,,99.73684211,99.73684211,100.0,100.0,100.0,100.0,100.0,96.875,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,85.26315789,,85.26315789,85.26315789,86.25,100.0,85.0,65.0,85.0,81.25,100.0,,True,False,True
Grok 4.3,xai,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,72.36842105,,72.36842105,72.36842105,75.0,78.33333333,62.5,73.33333333,85.0,56.25,78.57142857,,True,False,True
OpenAI o3,openai,physics_2,2026,terzoapp,2,physics_2|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,92.63157895,,92.63157895,92.63157895,80.0,100.0,100.0,80.0,100.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,98.68421053,,98.68421053,98.68421053,100.0,100.0,93.75,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2026,terzoapp,3,physics_2|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
